trip_id,driver_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_683,driver_20,2025-07-09 16:00:16,2025-07-09 16:22:16,373 Beeman Court,1134 Mccormick Mall,27.52,completed
trip_684,driver_13,2025-07-09 16:45:11,2025-07-09 16:56:11,272 Spring Bend,545 Sherman Road,34.54,completed
trip_685,driver_1,2025-07-09 16:42:21,2025-07-09 16:57:21,1346 Nancy Pelosi Hills,611 Annapolis Lodge,39.68,completed
trip_686,driver_47,2025-07-09 16:10:37,2025-07-09 16:56:37,567 Stevenson Stravenue,588 Pope Road,9.04,completed
trip_687,driver_3,2025-07-09 16:19:28,2025-07-09 17:11:28,1035 Frank Norris Station,754 Stow Lake Freeway,29.07,completed
trip_688,driver_1,2025-07-09 16:33:11,2025-07-09 17:09:11,1266 Kate Hill,474 Mary Field,,in_progress
trip_689,driver_32,2025-07-09 16:36:58,2025-07-09 17:22:58,491 Summit Pine,1330 Sequoia Bypass,25.66,completed
trip_690,driver_4,2025-07-09 16:13:48,2025-07-09 17:08:48,125 Marina Green Plaza,373 Greenough Ranch,28.31,completed
trip_691,driver_6,2025-07-09 16:54:52,2025-07-09 17:05:52,814 Richards Expressway,341 Alma Highway,16.82,completed
trip_692,driver_34,2025-07-09 16:15:59,2025-07-09 17:02:59,941 Mercato Arcade,1380 Hare Walk,39.29,completed
trip_693,driver_25,2025-07-09 15:15:08,2025-07-09 15:49:08,,1270 Oriole Trace,6.51,completed
trip_694,driver_39,2025-07-09 15:02:25,2025-07-09 15:21:25,648 Roemer Grove,514 Wanda Row,,in_progress
trip_695,driver_15,2025-07-09 15:38:48,2025-07-09 16:37:48,380 Fernandez Heights,151 Old Chinatown Lake,33.28,completed
trip_696,driver_13,2025-07-09 15:31:14,2025-07-09 15:58:14,401 Carson Bypass,990 Young Parkway,31.87,completed
trip_697,driver_16,2025-07-09 15:33:53,2025-07-09 15:59:53,1221 Cyrus Manor,226 Galvez Mall,5.01,completed
trip_698,driver_38,2025-07-09 15:25:18,2025-07-09 15:36:18,1308 Farview Pine,384 Riverton Gardens,11.92,completed
trip_699,driver_18,2025-07-09 15:08:29,2025-07-09 15:24:29,753 Beulah Pine,710 Stanyan Expressway,27.48,completed
trip_700,driver_16,2025-07-09 15:59:53,2025-07-09 16:20:53,380 Tuscany Rapids,239 Aerial Street,29.7,completed
trip_701,driver_43,2025-07-09 15:55:06,2025-07-09 16:44:06,1040 Hanover Lodge,16 Icehouse Junction,6.28,completed
trip_702,driver_45,2025-07-09 15:41:42,2025-07-09 15:51:42,232 Battery Crosby Viaduct,954 Lomita Ferry,41.25,completed
trip_703,driver_19,2025-07-09 15:37:10,2025-07-09 15:53:10,1235 Halibut Lake,576 Brotherhood Parkway,34.61,completed
trip_704,driver_25,2025-07-09 15:46:56,2025-07-09 16:12:56,793 Pico Court,136 Yacht Bend,13.43,completed
trip_705,driver_25,2025-07-09 15:25:07,2025-07-09 15:41:07,125 Mason Drive,690 Mansell Route,8.35,completed
trip_706,driver_34,2025-07-09 15:11:56,2025-07-09 16:09:56,1218 Lydia Lane,168 Hoff Freeway,17.46,completed
trip_707,driver_17,2025-07-09 15:25:15,2025-07-09 15:56:15,1282 Brice Bridge,1318 Julia Hill,16.25,completed
trip_708,driver_4,2025-07-09 15:11:39,2025-07-09 16:02:39,826 Gould Glen,371 Vassar Place,,in_progress
trip_709,driver_26,2025-07-09 15:52:36,2025-07-09 16:52:36,272 Latona Walk,1137 San Antonio Lodge,40.31,completed
trip_710,driver_25,2025-07-09 15:56:08,2025-07-09 16:20:08,1381 Bercut Access Ranch,173 Granville Junction,6.96,completed
trip_711,driver_38,2025-07-09 15:14:25,2025-07-09 15:44:25,1383 Hawes Shore,759 Goldberg Manor,8.44,completed
trip_712,driver_12,2025-07-09 15:49:52,2025-07-09 16:06:52,839 Miles Rapids,805 Worth Mews,27.28,completed
trip_713,driver_22,2025-07-09 15:31:18,2025-07-09 16:30:18,746 Gateview 3 Route,894 Parkridge Grove,11.61,completed
trip_714,driver_27,2025-07-09 15:12:21,2025-07-09 16:02:21,1334 Delancey Lane,,15.2,completed
trip_715,driver_33,2025-07-09 15:25:39,2025-07-09 15:59:39,578 Maynard Run,396 Rosie Lee Loop,47.27,completed
trip_716,driver_22,2025-07-09 15:07:42,2025-07-09 15:22:42,958 Miguel Avenue,485 Doric Crossing,,completed
trip_717,driver_3,2025-07-09 15:35:21,2025-07-09 15:42:21,758 Houston Boulevard,597 Nichols Square,41.88,completed
trip_718,driver_20,2025-07-09 15:02:08,2025-07-09 15:08:08,244 Starview Terrace,1274 Zircon Road,6.68,completed
trip_719,driver_41,2025-07-09 15:17:20,2025-07-09 15:27:20,223 Campton Spur,696 Admiral Field,20.48,completed
trip_720,driver_36,2025-07-09 15:00:05,2025-07-09 15:26:05,1257 Paramount Point,921 Stanford Heights Route,38.06,completed
trip_721,driver_20,2025-07-09 15:01:36,2025-07-09 16:01:36,108 Samoset Path,1225 Himmelmann Garden,23.42,completed
trip_722,driver_1,2025-07-09 15:12:16,2025-07-09 15:53:16,490 Mason Heights,1070 Cesar Chavez Road,,in_progress
trip_723,driver_37,2025-07-09 15:29:30,2025-07-09 15:46:30,734 Harding Manor,1136 Shoup Pike,32.27,completed
trip_724,driver_42,2025-07-09 15:14:35,2025-07-09 16:08:35,,1103 Jasper Park,,completed
trip_725,driver_1,2025-07-09 15:47:20,2025-07-09 16:06:20,228 Sutro Heights Point,1373 Nordhoff Cove,17.59,completed
trip_726,driver_43,2025-07-09 15:54:06,2025-07-09 16:13:06,696 Ledyard Bypass,1293 California Gardens,22.03,completed
trip_727,driver_26,2025-07-09 15:35:55,2025-07-09 16:00:55,1279 Letterman Hospital Access Circle,773 Staples Boulevard,17.74,completed
trip_728,driver_36,2025-07-09 15:48:05,2025-07-09 16:35:05,109 Federal Bridge,1076 Paramount Stravenue,22.09,completed
trip_729,driver_18,2025-07-09 15:56:51,2025-07-09 16:36:51,1018 Kronquist Parkway,191 Grote Viaduct,18.85,completed
trip_730,driver_22,2025-07-09 15:59:44,2025-07-09 16:06:44,1313 Pinto Path,786 Striped Bass Path,23.67,cancelled
trip_731,driver_19,2025-07-09 15:59:45,2025-07-09 16:11:45,30 Hill Ferry,285 San Miguel Lodge,31.26,completed
trip_732,driver_27,2025-07-09 15:52:15,2025-07-09 16:11:15,3 Balmy Drive,816 Ora Run,15.56,completed
trip_733,driver_2,2025-07-09 15:39:14,2025-07-09 16:11:14,836 Patton Point,1204 Tulane Garden,25.52,completed
trip_734,driver_32,2025-07-09 15:12:31,2025-07-09 15:26:31,1231 Waterville Grove,293 Security Pacific Circle,7.45,completed
trip_735,driver_43,2025-07-09 15:12:06,2025-07-09 16:00:06,825 South Gate Bridge,1256 Saint Charles Freeway,14.38,completed
trip_736,driver_43,2025-07-09 15:18:37,2025-07-09 15:42:37,51 Racine Pike,1344 Gordon Circle,18.2,completed
trip_737,driver_4,2025-07-09 15:04:44,2025-07-09 15:18:44,1124 Miraloma Loop,1377 Lori Extension,28.14,completed
trip_738,driver_47,2025-07-09 15:56:51,2025-07-09 16:29:51,1143 Mahan Extension,1209 Dorland Alley,46.79,completed
trip_739,driver_27,2025-07-09 15:57:38,2025-07-09 16:33:38,645 Saint Francis Spur,79 Carpenter Cove,32.02,completed
trip_740,driver_16,2025-07-09 15:08:58,2025-07-09 15:53:58,609 Winfield Heights,1231 Grand View Spur,38.89,completed
trip_741,driver_7,2025-07-09 15:00:36,2025-07-09 15:12:36,79 Blandy Hill,883 Natick Loop,,in_progress
trip_742,driver_37,2025-07-09 15:23:08,2025-07-09 15:50:08,1227 Chase Bypass,767 Cameron Canyon,28.22,completed
trip_743,driver_50,2025-07-09 15:54:41,2025-07-09 16:40:41,1225 Campbell Trail,1315 Troy Ranch,10.83,cancelled
trip_744,driver_16,2025-07-09 15:30:59,2025-07-09 16:04:59,40 Kate Heights,1219 Dunnes Cove,30.79,completed
trip_745,driver_36,2025-07-09 15:33:39,2025-07-09 16:29:39,943 Cypress Trail,1081 Kezar Viaduct,25.49,completed
trip_746,driver_35,2025-07-09 15:35:19,2025-07-09 16:10:19,1028 Loehr Freeway,896 Shore View Field,35.85,completed
trip_747,driver_28,2025-07-09 15:56:56,2025-07-09 16:03:56,320 Knott Place,608 Lowell Mews,42.02,completed
trip_748,driver_34,2025-07-09 15:29:15,2025-07-09 15:50:15,1213 Salinas Place,565 Fulton Place,18.75,completed
trip_749,driver_13,2025-07-09 15:22:30,2025-07-09 16:01:30,839 Georgia Freeway,526 Florida Garden,46.49,in_progress
trip_750,driver_16,2025-07-09 15:03:06,2025-07-09 15:54:06,746 Eugenia Road,913 Le Conte Landing,11.17,completed
trip_751,driver_5,2025-07-09 15:15:50,2025-07-09 16:06:50,1285 Severn Circle,878 Newcomb Terrace,34.17,completed
trip_752,driver_38,2025-07-09 15:33:36,2025-07-09 16:11:36,443 Temescal Turnpike,837 Gennessee Glen,,in_progress
trip_753,driver_18,2025-07-09 15:05:04,2025-07-09 16:01:04,1044 Royal Station,440 Valencia Highway,44.9,completed
trip_754,driver_5,2025-07-09 15:33:56,2025-07-09 15:55:56,968 Ina Mews,621 Cordelia Green,20.6,completed
trip_755,driver_22,2025-07-09 15:15:33,2025-07-09 15:29:33,609 De Soto Loop,1397 Clyde Grove,49.02,completed
trip_756,driver_30,2025-07-09 15:29:27,2025-07-09 16:14:27,836 Clara Cove,673 Walkway Shore,49.42,completed
trip_757,driver_14,2025-07-09 15:47:06,2025-07-09 16:03:06,419 Vine Mall,1250 Shotwell Path,38.84,completed
trip_758,driver_14,2025-07-09 15:22:52,2025-07-09 16:02:52,309 Gennessee Pass,1238 Turquoise Lake,18.36,completed
trip_759,driver_16,2025-07-09 15:31:53,2025-07-09 16:01:53,1098 Clover Lane,394 Cowles Crossing,7.87,completed
trip_760,driver_25,2025-07-09 15:32:36,2025-07-09 15:37:36,1330 Tampa Bypass,671 Chatham Green,29.47,completed
trip_761,driver_3,2025-07-09 15:41:30,2025-07-09 16:10:30,626 York Parkway,,18.2,completed
trip_762,driver_10,2025-07-09 15:14:58,2025-07-09 15:43:58,377 Pacific Glen,361 May Trace,29.34,completed
trip_763,driver_36,2025-07-09 15:22:54,2025-07-09 16:13:54,,1111 Constanso Place,6.98,completed
trip_764,driver_20,2025-07-09 15:48:24,2025-07-09 15:57:24,937 Junipero Serra Pass,20 Detroit Highway,16.87,completed
trip_765,driver_7,2025-07-09 15:51:14,2025-07-09 16:16:14,488 Faith Pass,254 Edgewood Loop,,in_progress
trip_766,driver_17,2025-07-09 15:44:08,2025-07-09 16:43:08,284 Santa Cruz Green,764 Wisser Arcade,41.32,completed
trip_767,driver_15,2025-07-09 15:51:06,2025-07-09 16:41:06,,244 Seward Avenue,45.94,completed
trip_768,driver_2,2025-07-09 15:16:52,2025-07-09 15:37:52,336 Inverness Alley,688 Whitecliff Canyon,46.5,completed
trip_769,driver_4,2025-07-09 15:16:42,2025-07-09 16:02:42,1359 Bigler Garden,61 Moss Trail,9.39,completed
trip_770,driver_38,2025-07-09 14:14:59,2025-07-09 14:29:59,223 Pershing Pine,365 Capitol Parkway,15.38,completed
trip_771,driver_32,2025-07-09 14:18:56,2025-07-09 14:58:56,,1124 Moore Field,6.25,completed
trip_772,driver_4,2025-07-09 14:51:27,2025-07-09 15:46:27,1326 Shrader Path,525 Beeman Road,28.51,completed
trip_773,driver_25,2025-07-09 14:03:18,2025-07-09 14:11:18,1391 Tampa Lake,469 The Block Boulevard,24.18,completed
trip_774,driver_8,2025-07-09 14:38:08,2025-07-09 15:16:08,874 Britton Pine,964 Chenery Circle,13.71,completed
trip_775,driver_5,2025-07-09 14:24:52,2025-07-09 15:07:52,1241 Hodges Field,644 Oriole Turnpike,46.46,completed
trip_776,driver_12,2025-07-09 14:39:45,2025-07-09 15:13:45,1270 Fairbanks Avenue,1077 Powhattan Field,8.13,completed
trip_777,driver_33,2025-07-09 14:43:08,2025-07-09 14:51:08,626 Sternberg Avenue,157 Cyril Magnin Station,13.23,completed
trip_778,driver_7,2025-07-09 14:18:58,2025-07-09 15:10:58,823 Berry Extension Ranch,1154 Hussey Boulevard,45.11,in_progress
trip_779,driver_22,2025-07-09 14:40:30,2025-07-09 15:16:30,623 Bepler Turnpike,710 Mistral Trace,44.68,completed
trip_780,driver_46,2025-07-09 14:56:42,2025-07-09 15:05:42,666 Emery Loop,580 Giants Point,33.4,completed
trip_781,driver_9,2025-07-09 14:25:38,2025-07-09 14:34:38,727 Lilac Arcade,661 Hardie Manor,10.41,completed
trip_782,driver_43,2025-07-09 14:02:12,2025-07-09 14:26:12,738 San Jacinto Creek,496 Carolina Gardens,42.58,completed
trip_783,driver_23,2025-07-09 14:06:46,2025-07-09 14:55:46,247 Longview Stravenue,,33.8,completed
trip_784,driver_44,2025-07-09 14:21:57,2025-07-09 15:18:57,44 Restani Bayou,1173 Silverview Cove,30.95,completed
trip_785,driver_22,2025-07-09 14:55:56,2025-07-09 15:44:56,599 Eighth Cove,793 Pino Junction,45.52,completed
trip_786,driver_32,2025-07-09 14:26:10,2025-07-09 14:36:10,900 Brannan Place,1120 Bay Shore Street,42.11,completed
trip_787,driver_13,2025-07-09 14:28:13,2025-07-09 14:44:13,60 Palo Alto Expressway,41 Cuvier Loop,49.64,completed
trip_788,driver_21,2025-07-09 14:09:14,2025-07-09 14:44:14,476 Manchester Viaduct,,8.35,completed
trip_789,driver_34,2025-07-09 14:33:37,2025-07-09 15:08:37,323 Morgan Plaza,996 Hattie Grove,34.88,completed
trip_790,driver_20,2025-07-09 14:58:21,2025-07-09 15:37:21,1007 Wildwood Trail,1182 Amador Motorway,37.04,completed
trip_791,driver_32,2025-07-09 14:52:03,2025-07-09 15:45:03,931 Mccormick Place,880 Marina Turnpike,37.11,completed
trip_792,driver_43,2025-07-09 14:10:34,2025-07-09 14:56:34,821 Leo Drive,817 Hemway Viaduct,14.06,completed
trip_793,driver_25,2025-07-09 14:17:38,2025-07-09 14:22:38,,1202 Weston Court,,completed
trip_794,driver_37,2025-07-09 14:53:36,2025-07-09 15:23:36,207 Veterans Hills,405 Conkling Freeway,40.1,completed
trip_795,driver_23,2025-07-09 14:14:38,2025-07-09 15:09:38,954 Royal Crossing,1277 Belgrave Station,23.03,completed
trip_796,driver_6,2025-07-09 14:57:40,2025-07-09 15:36:40,,1259 Mill Circle,11.91,completed
trip_797,driver_44,2025-07-09 14:50:01,2025-07-09 15:07:01,802 Newhall Run,51 Hahn Point,45.46,cancelled
trip_798,driver_37,2025-07-09 14:07:45,2025-07-09 14:24:45,1085 Laura Point,449 Grijalva Trail,19.48,in_progress
trip_799,driver_14,2025-07-09 14:16:39,2025-07-09 14:47:39,1187 Selby Bayou,1001 Vermont Grove,38.57,completed
trip_800,driver_29,2025-07-09 14:32:53,2025-07-09 14:38:53,20 Laussat Landing,833 Bertha Trail,34.0,completed
trip_801,driver_34,2025-07-09 14:22:28,2025-07-09 15:02:28,1329 Hattie Pine,810 Knollview Glen,45.85,completed
trip_802,driver_1,2025-07-09 14:55:48,2025-07-09 15:11:48,830 Holly Park Lane,720 Osceola Alley,26.55,completed
trip_803,driver_6,2025-07-09 14:12:40,2025-07-09 14:48:40,,327 Robert Kirk Estate,49.23,completed
trip_804,driver_18,2025-07-09 14:08:54,2025-07-09 14:55:54,429 Rey Hill,316 Lick Square,49.61,completed
trip_805,driver_43,2025-07-09 14:33:22,2025-07-09 15:11:22,1305 Palace Of Fine Arts Crescent,364 Moulton Mews,48.39,cancelled
trip_806,driver_5,2025-07-09 14:09:24,2025-07-09 14:59:24,1237 Spring Valley Cove,567 California Plaza,18.6,completed
trip_807,driver_50,2025-07-09 14:41:23,2025-07-09 14:59:23,1147 Acadia Crossing,418 Sloan Garden,30.28,completed
trip_808,driver_33,2025-07-09 14:48:44,2025-07-09 14:58:44,1335 Wattson Row,685 Quebec Cove,11.03,completed
trip_809,driver_18,2025-07-09 14:13:43,2025-07-09 15:07:43,1088 Avery Heights,742 Bannock Lane,8.26,completed
trip_810,driver_27,2025-07-09 14:24:56,2025-07-09 14:51:56,1387 Latona Walk,734 Cottonwood Canyon,6.79,completed
trip_811,driver_15,2025-07-09 14:06:56,2025-07-09 14:11:56,934 Varela Crescent,964 Spencer Trace,44.21,completed
trip_812,driver_44,2025-07-09 14:02:02,2025-07-09 14:29:02,696 Elwood Shore,,20.11,completed
trip_813,driver_43,2025-07-09 14:44:28,2025-07-09 15:38:28,,978 Aladdin Circle,26.44,completed
trip_814,driver_27,2025-07-09 14:54:31,2025-07-09 15:08:31,1038 Delmar Bypass,1136 Marlin Boulevard,31.54,completed
trip_815,driver_47,2025-07-09 14:25:24,2025-07-09 14:51:24,440 Cranleigh Crossing,1188 Brooks Landing,30.17,completed
trip_816,driver_47,2025-07-09 14:47:45,2025-07-09 15:38:45,54 Adolph Sutro Lake,268 Wyman Hill,41.56,completed
trip_817,driver_48,2025-07-09 14:14:35,2025-07-09 14:40:35,435 Joice Cove,550 Santos Run,,cancelled
trip_818,driver_22,2025-07-09 14:37:42,2025-07-09 14:50:42,322 Water Boulevard,1361 Erkson Parkway,38.17,completed
trip_819,driver_10,2025-07-09 14:50:47,2025-07-09 15:18:47,585 Toll Plaza Tunnel Parkway,917 Aztec Creek,,cancelled
trip_820,driver_20,2025-07-09 14:04:16,2025-07-09 14:49:16,571 Marston Motorway,273 Greenspring Walk,6.62,in_progress
trip_821,driver_37,2025-07-09 14:09:52,2025-07-09 14:27:52,188 Chumasero Station,301 Pratt Terrace,38.41,completed
trip_822,driver_8,2025-07-09 14:56:00,2025-07-09 15:37:00,756 Maywood Boulevard,1194 Leland Alley,6.04,completed
trip_823,driver_49,2025-07-09 14:17:09,2025-07-09 14:53:09,1179 Niagara Heights,1226 Santa Clara Creek,9.23,completed
trip_824,driver_24,2025-07-09 14:37:20,2025-07-09 15:05:20,1224 Glen Court,1323 Cleary Viaduct,32.91,completed
trip_825,driver_34,2025-07-09 14:08:23,2025-07-09 14:53:23,374 Munich Turnpike,1162 Clarion Avenue,7.21,completed
trip_826,driver_43,2025-07-09 14:43:04,2025-07-09 15:14:04,1199 Lillian Path,928 Saul Boulevard,14.52,completed
trip_827,driver_11,2025-07-09 14:26:22,2025-07-09 14:52:22,728 Olympia Mall,37 Teddy Lodge,7.57,completed
trip_828,driver_4,2025-07-09 14:43:44,2025-07-09 14:53:44,328 Virgil Heights,,20.81,completed
trip_829,driver_13,2025-07-09 14:16:33,2025-07-09 15:02:33,1046 Liberty Hills,1028 Saturn Boulevard,11.27,completed
trip_830,driver_33,2025-07-09 14:27:22,2025-07-09 14:34:22,995 La Playa Pine,453 Midway Lodge,8.51,completed
trip_831,driver_11,2025-07-09 14:28:44,2025-07-09 15:07:44,1102 Moncada Lake,693 Glenhaven Drive,44.15,completed
trip_832,driver_23,2025-07-09 14:17:46,2025-07-09 15:13:46,1077 Alpine Stravenue,1302 Gold Mine Pass,19.08,completed
trip_833,driver_47,2025-07-09 14:35:23,2025-07-09 15:13:23,,1157 Boylston Mall,23.54,completed
trip_834,driver_49,2025-07-09 14:32:20,2025-07-09 15:04:20,1290 De Soto Bayou,1185 Verdi Crossing,28.38,completed
trip_835,driver_20,2025-07-09 14:13:21,2025-07-09 14:56:21,1367 Graystone Terrace,651 Garces Drive,47.79,completed
trip_836,driver_35,2025-07-09 14:49:26,2025-07-09 15:06:26,338 Mandalay Park,1187 Prospect Cove,40.99,completed
trip_837,driver_9,2025-07-09 14:19:00,2025-07-09 15:10:00,644 Washburn Center,78 Crystal Crossing,45.09,completed
trip_838,driver_43,2025-07-09 14:53:18,2025-07-09 15:34:18,71 Grant Bridge,1158 Veterans Mews,35.61,completed
trip_839,driver_4,2025-07-09 14:14:30,2025-07-09 14:30:30,559 Louisiana Estate,863 Stilwell Expressway,38.23,completed
trip_840,driver_44,2025-07-09 14:54:17,2025-07-09 14:59:17,1362 Edgewood Hill,51 Falmouth Glen,30.5,completed
trip_841,driver_46,2025-07-09 14:32:18,2025-07-09 15:20:18,731 Bancroft Hill,,9.81,completed
trip_842,driver_38,2025-07-09 14:14:54,2025-07-09 14:25:54,196 Stoneridge Hill,1342 Nob Hill Trace,45.85,completed
trip_843,driver_31,2025-07-09 14:38:45,2025-07-09 15:13:45,24 Newell Junction,972 Hazelwood Pass,27.87,completed
trip_844,driver_26,2025-07-09 14:33:47,2025-07-09 15:08:47,502 Essex Terrace,714 Coso Station,30.6,completed
trip_845,driver_3,2025-07-09 14:48:18,2025-07-09 15:32:18,1344 Park Presidio Junction,148 Maynard Viaduct,15.87,completed
trip_846,driver_41,2025-07-09 14:18:40,2025-07-09 14:37:40,1332 Cedro Annex,508 Townsend Rapids,31.0,completed
trip_847,driver_6,2025-07-09 13:57:44,2025-07-09 14:40:44,958 Angelos Green,1304 Jeopardy Hills,8.37,completed
trip_848,driver_42,2025-07-09 13:32:19,2025-07-09 14:32:19,678 Public Motorway,495 Sergeant John V Young Field,45.43,completed
trip_849,driver_12,2025-07-09 13:42:31,2025-07-09 14:10:31,1379 Exposition Bend,228 Rockwood Rapids,9.33,in_progress
trip_850,driver_14,2025-07-09 13:02:39,2025-07-09 13:52:39,591 Mission Bay Mall,1361 Ingalls Avenue,38.08,completed
trip_851,driver_24,2025-07-09 13:43:49,2025-07-09 14:29:49,1395 Diamond Heights Place,382 Amherst Terrace,49.86,completed
trip_852,driver_9,2025-07-09 13:59:46,2025-07-09 14:33:46,796 Lone Mountain Alley,515 Ward Circle,23.08,completed
trip_853,driver_18,2025-07-09 13:01:17,2025-07-09 13:28:17,1147 Point Lobos Landing,578 Carson Bend,,cancelled
trip_854,driver_18,2025-07-09 13:54:36,2025-07-09 14:12:36,359 Public Highway,636 Torney Manor,36.63,completed
trip_855,driver_48,2025-07-09 13:33:25,2025-07-09 14:06:25,589 Worcester Run,788 Arguello Ranch,26.84,completed
trip_856,driver_40,2025-07-09 13:11:18,2025-07-09 13:57:18,762 Arelious Walker Court,1372 Rio Verde Hills,7.13,in_progress
trip_857,driver_50,2025-07-09 13:23:42,2025-07-09 13:33:42,290 Christmas Tree Point Landing,1100 Felix Estate,41.76,completed
trip_858,driver_34,2025-07-09 13:09:18,2025-07-09 13:23:18,408 Green Heights,752 Windsor Trace,20.14,completed
trip_859,driver_20,2025-07-09 13:30:00,2025-07-09 13:35:00,45 Shakespeare Place,777 Sergeant John V Young Hills,9.33,completed
trip_860,driver_11,2025-07-09 13:21:31,2025-07-09 14:09:31,583 Ingalls Ranch,329 Rosemont Route,10.63,completed
trip_861,driver_42,2025-07-09 13:10:53,2025-07-09 13:50:53,993 Avenue B Heights,620 Thomas Mellon Annex,21.97,completed
trip_862,driver_22,2025-07-09 13:51:47,2025-07-09 14:26:47,754 Clipper Cove Highway,1076 Potrero Center,43.22,completed
trip_863,driver_2,2025-07-09 13:19:16,2025-07-09 13:30:16,41 Arlington Terrace,753 Mission Rock Heights,36.93,completed
trip_864,driver_41,2025-07-09 13:13:04,2025-07-09 13:56:04,960 Evans Extension,1370 Friedell Junction,16.87,completed
trip_865,driver_38,2025-07-09 13:17:03,2025-07-09 14:10:03,702 Rosemary Avenue,990 Otter Cove Mews,10.85,completed
trip_866,driver_20,2025-07-09 13:10:05,2025-07-09 13:54:05,704 Webster Expressway,292 Topeka Extension,31.55,completed
trip_867,driver_29,2025-07-09 13:15:18,2025-07-09 13:56:18,77 North 15Th Loop,941 Ardath Parkway,46.18,completed
trip_868,driver_8,2025-07-09 13:49:50,2025-07-09 13:57:50,299 Bay Shore Mews,560 Burlwood Junction,30.19,in_progress
