trip_id,driver_id,user_id,pickup_time,dropoff_time,pickup_location,dropoff_location,fare_amount,status
trip_611,driver_1,user_62,2025-07-10 11:35:47,2025-07-10 12:17:47,1099 Brussels Green,883 Stanyan Rapids,33.22,completed
trip_612,driver_18,user_56,2025-07-10 09:35:45,2025-07-10 10:01:45,44 Hallam Manor,1156 Oak Grove Trace,40.36,completed
trip_613,driver_15,user_73,2025-07-10 20:55:27,2025-07-10 21:37:27,487 Danton Pine,334 H Heights,42.56,completed
trip_614,driver_2,user_51,2025-07-10 17:51:54,2025-07-10 18:06:54,879 Walnut Terrace,1192 Lupine Estate,45.64,completed
trip_615,driver_15,user_49,2025-07-10 04:31:12,2025-07-10 05:19:12,497 Martinez Manor,752 Alameda Hills,15.94,completed
trip_616,driver_7,user_45,2025-07-10 04:40:43,2025-07-10 04:50:43,1125 Oloran Point,698 Rey Ferry,,cancelled
trip_617,driver_16,user_73,2025-07-10 22:44:28,2025-07-10 23:02:28,,88 Dorantes Parkway,40.19,completed
trip_618,driver_20,user_52,2025-07-10 04:51:22,2025-07-10 05:28:22,491 Charles J Brenham Pass,828 Cuesta Drive,44.66,completed
trip_619,driver_3,user_50,2025-07-10 11:07:55,2025-07-10 11:48:55,1385 Warner Hills,1348 Hobart Street,10.29,completed
trip_620,driver_15,user_72,2025-07-10 01:24:50,2025-07-10 02:05:50,1084 Naples Parkway,,33.9,completed
trip_621,driver_11,user_64,2025-07-10 05:38:19,2025-07-10 06:15:19,932 Sonoma Trail,356 Livingston Highway,,in_progress
trip_622,driver_4,user_78,2025-07-10 09:48:55,2025-07-10 10:19:55,96 Blackstone Ferry,219 Circular Ranch,14.63,completed
trip_623,driver_11,user_66,2025-07-10 08:02:22,2025-07-10 08:43:22,679 Stern Grove Shore,1040 Naylor Center,40.18,completed
trip_624,driver_6,user_74,2025-07-10 05:16:38,2025-07-10 06:09:38,1011 The Embarcadero Ferry,975 Seminole Turnpike,34.43,completed
trip_625,driver_7,user_46,2025-07-10 02:58:48,2025-07-10 03:34:48,1185 Ambrose Bierce Court,779 Marlin Extension,19.93,completed
trip_626,driver_20,user_46,2025-07-10 02:30:41,2025-07-10 03:30:41,1265 Colon Square,1054 Ellington Hill,13.49,completed
trip_627,driver_10,user_68,2025-07-10 10:04:53,2025-07-10 10:45:53,1326 Catalina Place,858 Onondaga Canyon,7.8,completed
trip_628,driver_9,user_47,2025-07-10 13:18:07,2025-07-10 14:09:07,790 Lottie Bennett Field,1360 Stern Grove Alley,38.0,completed
trip_629,driver_19,user_69,2025-07-10 18:01:38,2025-07-10 18:48:38,159 Buchanan Heights,87 Dunnes Gardens,9.32,in_progress
trip_630,driver_11,user_46,2025-07-10 17:26:48,2025-07-10 18:26:48,247 Robinhood Station,548 Pratt Road,45.52,completed
trip_631,driver_20,user_71,2025-07-10 20:57:51,2025-07-10 21:54:51,129 Battery Safford Landing,1003 Gateview 1 Expressway,,cancelled
trip_632,driver_20,user_56,2025-07-10 19:10:45,2025-07-10 19:41:45,668 El Verano Hills,175 Mandalay Circle,12.78,completed
trip_633,driver_7,user_69,2025-07-10 20:25:06,2025-07-10 21:14:06,307 Golden Gate Street,1195 Western Shore Loop,30.38,completed
trip_634,driver_15,user_71,2025-07-10 14:48:22,2025-07-10 15:38:22,207 Davis Annex,1023 Stevenson Mall,35.4,completed
trip_635,driver_17,user_59,2025-07-10 20:58:36,2025-07-10 21:12:36,638 Jamestown Crescent,946 Anza Drive,27.81,completed
trip_636,driver_20,user_77,2025-07-10 14:12:23,2025-07-10 14:32:23,268 Clarke Center,1225 Emerald Cove Point,41.83,completed
trip_637,driver_14,user_45,2025-07-10 22:31:44,2025-07-10 23:30:44,1395 Broderick Garden,871 Villa Alley,26.08,completed
trip_638,driver_12,user_76,2025-07-10 20:17:01,2025-07-10 20:52:01,,973 Peabody Expressway,18.26,completed
trip_639,driver_5,user_63,2025-07-10 23:14:34,2025-07-10 23:41:34,1205 De Soto Stravenue,817 Ledyard Ferry,14.75,completed
trip_640,driver_2,user_71,2025-07-10 13:51:41,2025-07-10 14:30:41,382 Lake Merced Trail,97 Ford Row,,in_progress
trip_641,driver_8,user_68,2025-07-10 16:51:16,2025-07-10 17:35:16,,,,completed
trip_642,driver_13,user_61,2025-07-10 04:31:05,2025-07-10 05:05:05,1203 Wallen Bayou,793 Storey Point,45.0,completed
trip_643,driver_18,user_70,2025-07-10 19:16:42,2025-07-10 19:50:42,1007 Glenbrook Grove,458 Ada Mall,,completed
trip_644,driver_18,user_65,2025-07-10 00:17:34,2025-07-10 01:01:34,873 Reed Walk,424 Hare Pike,29.19,completed
trip_645,driver_14,user_75,2025-07-10 20:03:53,2025-07-10 20:22:53,,738 Lancaster Expressway,14.29,completed
trip_646,driver_7,user_60,2025-07-10 16:57:41,2025-07-10 17:21:41,795 Regent Lake,284 Mirabel Bypass,10.41,completed
trip_647,driver_17,user_51,2025-07-10 08:03:05,2025-07-10 08:27:05,1067 Vista Verde Drive,1366 Sharp Stravenue,,completed
trip_648,driver_17,user_47,2025-07-09 23:52:31,2025-07-10 00:03:31,54 Oak Access Parkway,1359 Goleta Rapids,27.55,completed
trip_649,driver_7,user_76,2025-07-10 01:40:35,2025-07-10 02:04:35,1355 Venus Terrace,728 Jack Kerouac Manor,21.76,completed
trip_650,driver_5,user_66,2025-07-10 16:45:44,2025-07-10 17:18:44,441 Scotia Pine,833 Dorman Estate,16.87,in_progress
trip_651,driver_9,user_54,2025-07-10 04:58:09,2025-07-10 05:52:09,283 Amber Crossing,733 Buchanan Canyon,30.52,completed
trip_652,driver_3,user_54,2025-07-10 03:27:03,2025-07-10 03:47:03,1219 Vernon Manor,1319 Hillview Crescent,47.94,completed
trip_653,driver_3,user_70,2025-07-10 00:08:55,2025-07-10 00:32:55,58 Bitting Bridge,1092 Genoa Spur,14.39,completed
trip_654,driver_4,user_78,2025-07-10 02:32:51,2025-07-10 03:04:51,630 West Green,764 Nadell Estate,39.7,completed
trip_655,driver_13,user_76,2025-07-10 20:37:21,2025-07-10 21:05:21,589 Bromley Field,1049 Kenneth Rexroth Park,30.89,completed
trip_656,driver_19,user_54,2025-07-10 08:34:31,2025-07-10 09:09:31,151 Harrison Crossing,1065 Robert Kirk Heights,,completed
trip_657,driver_9,user_59,2025-07-10 09:56:24,2025-07-10 10:40:24,1320 San Marcos Freeway,1265 Houston Parkway,45.75,completed
trip_658,driver_17,user_73,2025-07-10 09:28:09,2025-07-10 10:12:09,35 Lindsay Creek,,,cancelled
trip_659,driver_12,user_69,2025-07-10 08:46:27,2025-07-10 09:46:27,133 El Mirasol Mall,981 Goethe Turnpike,25.75,completed
trip_660,driver_13,user_77,2025-07-10 21:26:53,2025-07-10 22:16:53,833 Poplar Expressway,1011 Saint Marys Bayou,26.68,completed
trip_661,driver_1,user_70,2025-07-10 19:49:47,2025-07-10 19:54:47,1063 Brookdale Ferry,1075 Broadmoor Park,19.69,completed
trip_662,driver_15,user_74,2025-07-10 17:32:05,2025-07-10 18:31:05,863 Clyde Gardens,506 Giants Street,20.74,completed
trip_663,driver_3,user_49,2025-07-10 20:15:14,2025-07-10 20:35:14,47 Lopez Bend,32 Cardenas Pine,8.04,completed
trip_664,driver_18,user_58,2025-07-10 19:58:33,2025-07-10 20:19:33,461 Front Bend,947 Watchman Cove,29.31,completed
trip_665,driver_6,user_72,2025-07-10 16:10:01,2025-07-10 16:46:01,,,6.71,completed
trip_666,driver_12,user_78,2025-07-10 10:55:32,2025-07-10 11:01:32,495 Daniel Burnham Pine,101 Norton Spur,37.3,completed
trip_667,driver_3,user_52,2025-07-10 18:41:36,2025-07-10 19:27:36,288 Bitting Bridge,1260 Junior Row,34.05,completed
trip_668,driver_14,user_60,2025-07-10 09:32:13,2025-07-10 09:42:13,1040 Blake Station,1003 Cassandra Hill,,completed
trip_669,driver_1,user_57,2025-07-10 12:28:18,2025-07-10 12:50:18,1037 Chilton Rapids,560 Walnut Creek,41.03,completed
trip_670,driver_10,user_65,2025-07-10 11:03:41,2025-07-10 11:57:41,592 Havenside Glen,149 Springfield Hill,28.09,completed
trip_671,driver_15,user_55,2025-07-10 10:05:32,2025-07-10 10:32:32,638 Emerald Garden,737 Avenue F Glen,18.25,completed
trip_672,driver_7,user_75,2025-07-10 02:13:46,2025-07-10 02:50:46,71 Marcela Plaza,62 Via Ferlinghetti Crossing,6.03,completed
trip_673,driver_2,user_63,2025-07-10 08:20:34,2025-07-10 08:55:34,552 Sagamore Trace,1292 Vulcan Turnpike,,completed
trip_674,driver_15,user_49,2025-07-10 14:51:35,2025-07-10 15:07:35,94 San Benito Alley,371 Peninsula Lodge,30.87,completed
trip_675,driver_13,user_48,2025-07-10 10:49:52,2025-07-10 11:31:52,1183 Beaver Bridge,1173 Everson Loop,45.27,completed
trip_676,driver_13,user_69,2025-07-10 06:28:57,2025-07-10 07:24:57,1383 Elmhurst Street,675 Hudson Heights,,cancelled
trip_677,driver_14,user_69,2025-07-10 11:39:17,2025-07-10 12:12:17,1097 Cassandra Point,47 Noriega Landing,,cancelled
trip_678,driver_16,user_63,2025-07-10 17:29:33,2025-07-10 18:08:33,453 Melra Square,1265 Reardon Loop,11.83,completed
trip_679,driver_20,user_64,2025-07-10 17:12:04,2025-07-10 17:55:04,1300 Poppy Estate,817 Wyman Crossing,29.3,completed
trip_680,driver_12,user_47,2025-07-10 07:03:20,2025-07-10 07:36:20,271 Gateview 1 Circle,122 Wallen Path,,cancelled
trip_681,driver_13,user_60,2025-07-10 01:56:13,2025-07-10 02:24:13,808 Annie Creek,296 Von Schmidt Pike,49.69,completed
trip_682,driver_10,user_70,2025-07-10 07:37:19,2025-07-10 08:29:19,433 Balance Garden,828 Redondo Boulevard,46.57,cancelled
trip_683,driver_20,user_76,2025-07-09 23:49:07,2025-07-10 00:18:07,686 Bob Kaufman Garden,336 Santa Marina Ranch,27.85,completed
trip_684,driver_1,user_51,2025-07-10 14:21:57,2025-07-10 14:46:57,1321 Glenview Trail,1196 Gaiser Expressway,,cancelled
trip_685,driver_14,user_59,2025-07-10 09:14:46,2025-07-10 09:55:46,697 Annapolis Trail,924 Federal Cove,38.84,completed
trip_686,driver_2,user_45,2025-07-10 20:48:02,2025-07-10 21:08:02,1259 Franklin Pass,1186 East Fort Miley Bypass,30.81,completed
trip_687,driver_4,user_73,2025-07-10 10:18:20,2025-07-10 10:35:20,1078 Forest Knolls Landing,647 Claremont Run,18.39,completed
trip_688,driver_1,user_73,2025-07-10 17:31:34,2025-07-10 18:08:34,1090 Sala Mall,294 Walnut Place,42.74,completed
trip_689,driver_10,user_72,2025-07-10 21:47:10,2025-07-10 22:42:10,978 Somerset Crossing,1118 Espanola Highway,14.39,completed
trip_690,driver_3,user_47,2025-07-10 18:25:49,2025-07-10 19:07:49,695 Beulah Square,1129 Evelyn Terrace,48.73,completed
trip_691,driver_4,user_76,2025-07-10 12:46:03,2025-07-10 13:11:03,144 Lancaster Point,937 Jessie East Parkway,29.87,completed
trip_692,driver_2,user_49,2025-07-10 06:55:38,2025-07-10 07:29:38,1002 Blythdale Lane,1025 Cesar Chavez On Bridge,24.44,completed
trip_693,driver_4,user_48,2025-07-10 21:47:21,2025-07-10 22:26:21,1398 Drake Street,481 Parkhurst Manor,28.52,completed
trip_694,driver_18,user_77,2025-07-10 17:42:32,2025-07-10 18:31:32,1357 Livingston Gardens,634 Faith Garden,36.23,completed
trip_695,driver_6,user_54,2025-07-10 20:24:22,2025-07-10 21:15:22,1064 Verna Bridge,726 Flora Ranch,6.08,completed
trip_696,driver_18,user_55,2025-07-10 05:59:21,2025-07-10 06:14:21,1189 Northgate Glen,2 Ridgewood Crescent,8.29,completed
trip_697,driver_3,user_63,2025-07-10 12:09:47,2025-07-10 12:47:47,118 Dearborn Lake,828 Dove Spur,5.74,completed
trip_698,driver_15,user_61,2025-07-10 14:38:55,2025-07-10 15:08:55,361 Burnett Run,16 Holladay Avenue,,in_progress
trip_699,driver_17,user_77,2025-07-10 19:11:05,2025-07-10 19:21:05,708 Townsend Lane,1100 Battery Safford Field,10.76,completed
trip_700,driver_11,user_76,2025-07-10 01:00:46,2025-07-10 01:10:46,40 North View Point,814 Conkling Alley,27.98,completed
trip_701,driver_10,user_55,2025-07-10 20:26:33,2025-07-10 20:54:33,619 Dukes Lodge,585 Dellbrook Point,6.38,completed
trip_702,driver_9,user_71,2025-07-10 03:34:54,2025-07-10 03:58:54,,976 Paris Parkway,22.39,completed
trip_703,driver_1,user_58,2025-07-10 18:06:05,2025-07-10 18:43:05,857 Palm Extension,1062 Ervine Court,34.03,completed
trip_704,driver_7,user_73,2025-07-10 08:34:55,2025-07-10 09:14:55,433 Lincoln Mall,881 Kempton Glen,17.22,in_progress
trip_705,driver_15,user_78,2025-07-10 15:41:20,2025-07-10 16:40:20,211 Mount Vernon Stravenue,49 Rayburn Terrace,43.04,completed
trip_706,driver_4,user_60,2025-07-10 18:04:00,2025-07-10 18:11:00,215 Crystal Run,1277 Colon Lodge,23.64,completed
trip_707,driver_9,user_63,2025-07-10 12:10:17,2025-07-10 12:18:17,500 Kent Court,404 Reardon Manor,5.88,completed
trip_708,driver_7,user_56,2025-07-10 13:57:36,2025-07-10 14:05:36,986 Barcelona Point,338 Fair Oaks Heights,31.25,completed
trip_709,driver_7,user_58,2025-07-10 00:55:23,2025-07-10 01:06:23,294 Mahan Ranch,512 Broadmoor Field,,completed
trip_710,driver_9,user_46,2025-07-10 07:13:10,2025-07-10 07:37:10,25 Temple Trace,517 Culebra Ranch,31.48,cancelled
trip_711,driver_16,user_61,2025-07-10 22:41:02,2025-07-10 22:56:02,200 San Leandro Ranch,1165 Prentiss Pike,,in_progress
trip_712,driver_13,user_73,2025-07-10 19:32:54,2025-07-10 20:20:54,682 Mono Row,1204 Kensington Estate,6.79,completed
trip_713,driver_16,user_51,2025-07-10 17:14:27,2025-07-10 18:11:27,138 Goettingen Crescent,56 Pioche Highway,36.71,completed
trip_714,driver_13,user_78,2025-07-10 09:54:47,2025-07-10 10:51:47,631 Culebra Viaduct,962 Paramount Highway,22.61,completed
trip_715,driver_2,user_55,2025-07-10 10:39:52,2025-07-10 11:24:52,1363 West Clay Green,867 Wanda Turnpike,22.51,completed
trip_716,driver_7,user_77,2025-07-10 09:27:06,2025-07-10 09:45:06,790 Halleck Station,247 Rhine Freeway,16.49,completed
trip_717,driver_2,user_57,2025-07-10 01:54:01,2025-07-10 02:16:01,900 Onique Square,425 Alma Bypass,23.04,completed
trip_718,driver_16,user_54,2025-07-10 08:11:43,2025-07-10 08:23:43,1223 San Benito Parkway,375 Mabini Ranch,25.38,completed
trip_719,driver_15,user_56,2025-07-10 06:21:24,2025-07-10 07:18:24,1400 H Field,584 Cortland Expressway,,in_progress
trip_720,driver_10,user_73,2025-07-10 06:03:09,2025-07-10 06:55:09,63 Monte Vista Mews,12 Smith Park,49.47,cancelled
trip_721,driver_6,user_60,2025-07-10 12:26:36,2025-07-10 12:31:36,875 Columbus Row,1034 Harney Spur,,completed
trip_722,driver_5,user_66,2025-07-10 19:00:13,2025-07-10 19:55:13,445 Rossi Highway,580 Kirkham Square,22.55,cancelled
trip_723,driver_10,user_71,2025-07-10 00:05:52,2025-07-10 00:20:52,1132 Walkway Field,5 Freelon Terrace,26.84,cancelled
trip_724,driver_20,user_55,2025-07-10 05:34:15,2025-07-10 06:00:15,819 Vega Boulevard,1250 Ottawa Manor,41.3,completed
trip_725,driver_11,user_65,2025-07-10 14:06:44,2025-07-10 14:48:44,1267 Van Keuren Walk,1369 Gold Mine Avenue,10.32,completed
trip_726,driver_20,user_45,2025-07-10 16:03:08,2025-07-10 16:28:08,1313 Summit Green,1274 Rivera Place,35.51,completed
trip_727,driver_19,user_75,2025-07-10 05:09:23,2025-07-10 05:31:23,452 Rousseau Field,1217 Grace Point,38.83,completed
trip_728,driver_6,user_49,2025-07-10 20:44:11,2025-07-10 21:19:11,513 Ofarrell Grove,245 Madera Route,20.34,in_progress
trip_729,driver_19,user_60,2025-07-10 13:24:21,2025-07-10 14:07:21,125 Buchanan Row,1078 Greely Bypass,48.74,completed
trip_730,driver_20,user_45,2025-07-10 10:23:44,2025-07-10 10:53:44,627 Orchard Manor,579 Mizpah Parkway,45.02,completed
trip_731,driver_10,user_74,2025-07-10 03:52:44,2025-07-10 04:43:44,907 Lake Forest Mall,45 Bay View Trace,47.37,in_progress
trip_732,driver_4,user_77,2025-07-10 15:32:11,2025-07-10 15:38:11,1121 San Ramon Pike,470 North 15Th Ferry,23.84,completed
trip_733,driver_10,user_52,2025-07-10 19:34:42,2025-07-10 20:17:42,877 Rodgers Estate,1034 Roscoe Street,9.12,completed
trip_734,driver_11,user_61,2025-07-10 21:58:16,2025-07-10 22:06:16,568 Balhi Landing,261 Pennsylvania Cove,45.93,completed
trip_735,driver_7,user_45,2025-07-10 00:31:31,2025-07-10 01:07:31,1126 Ellert Freeway,717 Greenwood Loop,44.25,completed
trip_736,driver_9,user_52,2025-07-10 10:29:44,2025-07-10 10:55:44,859 Timothy Pflueger Alley,353 States Mews,34.41,completed
trip_737,driver_8,user_64,2025-07-10 10:20:57,2025-07-10 11:13:57,239 Dublin Path,705 South Van Ness Point,36.38,in_progress
trip_738,driver_20,user_70,2025-07-10 03:35:05,2025-07-10 03:42:05,291 Dutton Bypass,359 Old Mason Hill,5.37,completed
trip_739,driver_4,user_51,2025-07-10 21:32:08,2025-07-10 22:09:08,828 Shields Street,340 Euclid Bypass,,cancelled
trip_740,driver_2,user_55,2025-07-10 00:09:05,2025-07-10 01:09:05,803 Tonquin Arcade,4 Worcester Garden,,cancelled
trip_741,driver_11,user_56,2025-07-10 18:15:53,2025-07-10 18:56:53,935 Colleen Stravenue,971 Colusa Pine,48.53,completed
trip_742,driver_9,user_71,2025-07-10 07:04:16,2025-07-10 07:42:16,745 Striped Bass Road,1296 Plymouth Manor,14.17,cancelled
trip_743,driver_17,user_78,2025-07-10 02:44:07,2025-07-10 03:04:07,667 Ocean Crossing,1212 Harvard Place,24.45,completed
trip_744,driver_12,user_73,2025-07-10 05:43:02,2025-07-10 05:59:02,1340 Bartol Terrace,878 Flounder Heights,32.7,completed
trip_745,driver_9,user_49,2025-07-10 07:44:51,2025-07-10 08:34:51,632 Knollview Garden,968 Oakdale Drive,11.76,completed
trip_746,driver_12,user_56,2025-07-10 16:53:39,2025-07-10 17:46:39,893 Battery Dynamite Drive,204 Ewing Shore,,in_progress
trip_747,driver_6,user_50,2025-07-10 09:19:24,2025-07-10 10:05:24,,,5.8,completed
trip_748,driver_6,user_72,2025-07-10 17:06:47,2025-07-10 17:11:47,408 Glenbrook Drive,162 Eastman Square,,in_progress
trip_749,driver_16,user_62,2025-07-10 16:12:29,2025-07-10 16:32:29,68 Behr Place,885 Bellair Crossing,,in_progress
trip_750,driver_5,user_63,2025-07-10 15:49:34,2025-07-10 16:42:34,1283 Quintara Run,265 Kezar Run,30.94,cancelled
trip_751,driver_16,user_71,2025-07-10 19:54:40,2025-07-10 20:31:40,617 Coventry Walk,824 Tiffany Walk,28.23,completed
trip_752,driver_16,user_71,2025-07-10 03:21:11,2025-07-10 03:39:11,777 Weatherly Gardens,1339 Leona Boulevard,,in_progress
trip_753,driver_10,user_63,2025-07-10 06:47:00,2025-07-10 07:42:00,1080 Rae Trace,36 Golden Pine,9.52,cancelled
trip_754,driver_18,user_69,2025-07-10 04:38:05,2025-07-10 05:27:05,554 Quarry Freeway,,43.08,completed
trip_755,driver_19,user_59,2025-07-10 00:59:04,2025-07-10 01:38:04,1026 Key Lodge,631 Waverly Street,8.99,cancelled
trip_756,driver_1,user_74,2025-07-10 20:59:30,2025-07-10 21:17:30,1096 Starview Estate,1198 Tucker Rapids,28.24,completed
trip_757,driver_10,user_74,2025-07-10 01:09:21,2025-07-10 01:50:21,456 Ellis Route,1148 Mayflower Ferry,42.39,completed
trip_758,driver_17,user_75,2025-07-10 23:07:26,2025-07-10 23:39:26,1194 Osage Court,646 Blanche Spur,11.54,completed
trip_759,driver_5,user_61,2025-07-10 13:04:13,2025-07-10 13:47:13,1375 Diana Row,,47.99,completed
trip_760,driver_1,user_70,2025-07-10 11:16:50,2025-07-10 11:35:50,324 Moncada Street,828 Pinto Pike,16.44,in_progress
trip_761,driver_13,user_54,2025-07-09 23:52:21,2025-07-10 00:09:21,823 Mary Green,243 Oak Grove Stravenue,39.27,completed
trip_762,driver_15,user_51,2025-07-10 17:32:58,2025-07-10 18:05:58,905 Gilroy Ferry,1349 Bliss Row,15.22,completed
trip_763,driver_9,user_73,2025-07-10 02:06:37,2025-07-10 02:39:37,752 Museum Estate,726 Blythdale Landing,27.25,completed
trip_764,driver_17,user_63,2025-07-10 20:54:02,2025-07-10 21:46:02,497 Wool Ferry,360 Lindsay Bypass,25.05,completed
trip_765,driver_3,user_60,2025-07-10 04:12:25,2025-07-10 04:48:25,866 Finley Annex,932 Utah Lake,34.93,completed
trip_766,driver_17,user_65,2025-07-10 20:44:04,2025-07-10 21:40:04,239 Massasoit Mews,1007 Cervantes Point,22.04,completed
trip_767,driver_20,user_70,2025-07-10 20:09:25,2025-07-10 21:00:25,1179 Modoc Rapids,713 Seacliff Rapids,5.65,cancelled
trip_768,driver_13,user_64,2025-07-10 19:17:25,2025-07-10 19:31:25,1200 Jack Micheline Landing,238 Taber Spur,34.13,completed
trip_769,driver_19,user_53,2025-07-10 03:43:29,2025-07-10 03:54:29,1126 Balboa Landing,14 La Ferrera Hills,30.37,completed
trip_770,driver_14,user_57,2025-07-10 02:17:31,2025-07-10 03:07:31,912 Fountain Lane,253 Myrtle Hill,6.55,completed
trip_771,driver_12,user_66,2025-07-10 13:11:24,2025-07-10 13:53:24,1378 Circular Path,738 Transverse Estate,36.99,in_progress
trip_772,driver_11,user_66,2025-07-10 22:05:58,2025-07-10 22:59:58,611 Science Turnpike,,33.17,completed
trip_773,driver_14,user_77,2025-07-10 20:18:12,2025-07-10 21:17:12,340 Dawnview Center,702 Uranus Garden,17.39,completed
trip_774,driver_12,user_55,2025-07-10 20:32:30,2025-07-10 20:49:30,1188 Santa Clara Extension,1180 Persia Ferry,42.4,in_progress
trip_775,driver_9,user_63,2025-07-10 17:20:57,2025-07-10 17:54:57,701 Rivoli Cove,1340 Carmel Canyon,31.04,completed
trip_776,driver_11,user_54,2025-07-10 08:34:10,2025-07-10 09:15:10,155 West Crystal Cove Lodge,31 Long Bridge Center,16.98,completed
trip_777,driver_11,user_54,2025-07-10 11:52:56,2025-07-10 12:34:56,307 West Pacific Viaduct,1314 Vicksburg Grove,46.5,cancelled
trip_778,driver_13,user_67,2025-07-10 16:46:29,2025-07-10 17:40:29,1309 Isadora Duncan Square,257 Bergen Row,12.2,completed
trip_779,driver_15,user_71,2025-07-10 12:18:31,2025-07-10 12:38:31,1269 Knott Row,1114 Willie B Kennedy Annex,,in_progress
trip_780,driver_13,user_53,2025-07-10 13:04:55,2025-07-10 13:42:55,663 Northpoint Trace,479 Bay View Rapids,14.92,completed
trip_781,driver_13,user_70,2025-07-10 20:32:10,2025-07-10 21:13:10,508 Arballo Turnpike,1016 Jason Mews,29.8,completed
trip_782,driver_10,user_63,2025-07-10 06:07:15,2025-07-10 06:55:15,1066 Helena Manor,366 Lori Parkway,16.73,completed
trip_783,driver_16,user_75,2025-07-10 02:51:35,2025-07-10 03:00:35,158 San Jacinto Garden,405 Acacia Street,39.32,completed
